mm,N/mm_
0.74897462,-0.017167365
0.749658211,0.003953454
0.750292966,0.001181234
0.75092772,-0.012870735
0.751562475,0.00137368
0.752246066,-0.001253265
0.752880878,0.03448328
0.753564469,0.022626678
0.754248002,-0.007225888
0.754882814,-0.010061044
0.755566405,0.050355788
0.756249996,-0.005017547
0.75688475,-0.068582878
0.757568341,0.022918925
0.75825199,0.029291235
0.758935581,0.011709873
0.759668008,-0.000900993
0.760351541,0.001260177
0.760986353,0.028262915
0.761669944,-0.014532417
0.762353535,-0.002218528
0.763037067,-0.000490392
0.763769494,0.011459098
0.764453085,-0.002529813
0.765136734,0.003412252
0.765820325,0.008152346
0.766503916,0.011077723
0.76713867,-0.005406805
0.767822261,0.021748483
0.768457074,-0.018374914
0.769140606,0.009086444
0.769775419,0.012920574
0.77045901,0.008780009
0.771093706,-0.000411328
0.771728519,0.010216868
0.772363332,0.003904099
0.772998028,-0.006027677
0.773730455,-0.031877797
0.774316431,-0.004451001
0.774951186,0.001237379
0.775634777,0.010451636
0.776318368,-0.007128877
0.776953122,-0.010020784
0.777636713,-0.004981046
0.778320304,0.010661301
0.778955116,0.01091244
0.779638649,0.0555254
0.78032224,-0.01260177
0.780957052,0.019134149
0.781640643,0.016526848
0.782324176,0.041450754
0.783056603,0.024876734
0.783691416,0.026071671
0.784375006,-0.007807835
0.785058597,-0.009818031
0.785742188,0.003402793
0.786425779,-0.027452264
0.787109369,0.020628851
0.78779296,0.025210453
0.788476609,0.006238313
0.789111305,-0.000210151
0.789746118,0.014810112
0.790429709,0.007350427
0.791064464,-0.006882953
0.791748054,0.007012099
0.792382809,-0.005037555
0.7930664,0.025120597
0.793652376,0.00366242
0.794335967,-0.025570851
0.794970663,0.017805336
0.795654312,0.01615675
0.796289067,0.015542911
0.796923821,-0.003162084
0.797558634,0.025398171
0.798242225,0.004612767
0.798876921,0.013925975
0.79956057,0.012133934
0.800244161,0.00859302
0.800878857,0.016081082
0.801562506,0.012016064
0.802197261,0.035000715
0.80288091,0.015713045
0.803564442,0.007888597
0.804248033,-0.014255813
0.804931624,0.016986683
0.805615273,0.010596304
0.806249969,0.006545717
0.80693356,0.018962197
0.807617209,0.006951589
0.808349636,-0.002322087
0.809033227,0.016479192
0.809716817,0.009170844
0.81040035,-0.003819093
0.811035163,0.031303734
0.811718754,0.014091864
0.812353508,0.020584105
0.813037099,0.022831008
0.813671912,0.028347678
0.814355502,0.016320821
0.814990199,-0.00233385
0.815625011,0.017664792
0.816259766,0.000153884
0.816894521,0.004306696
0.817578111,0.011651181
0.818212866,0.007168166
0.818896457,0.006588524
0.819531269,0.002797685
0.82021486,-0.000991698
0.820849615,-0.001328691
0.821533205,0.003130434
0.822216796,0.012725824
0.822851551,0.00328165
0.823535142,0.006068907
0.824218732,-0.009395425
0.824902381,0.016709715
0.825537078,0.015100054
0.826269505,0.007323627
0.826904317,0.004952064
0.827587908,0.009627767
0.828320335,0.014861286
0.828955031,0.000475841
0.82963868,-0.001213733
0.830322271,-0.001091862
0.831005862,-0.010161693
0.831738289,0.001708733
0.832373044,0.01474366
0.833056634,0.005025914
0.833740225,0.017113889
0.834423816,0.003919136
0.83505857,0.012469957
0.835693383,0.015077257
0.836376974,0.006950376
0.83701167,0.002636768
0.837695319,0.000177046
0.838330074,-0.015415463
0.838964828,0.009796082
0.839599583,-0.013552967
0.840283232,0.017459733
0.840917928,0.006875556
0.841601577,0.019353151
0.842236332,0.020047147
0.842871086,0.014288797
0.843554677,0.010981318
0.844238268,0.037419692
0.844921859,0.030919692
0.845605507,0.028627314
0.846240204,0.0352065
0.846923853,0.011299878
0.847558607,-0.004153904
0.84824214,0.003116125
0.848925789,-0.003626041
0.84960938,0.057615265
0.85029297,0.020348245
0.851025397,0.010937057
0.851660152,0.009916861
0.852343743,-0.007526987
0.853027334,0.017230181
0.853710924,0.008160956
0.854394573,-0.000691569
0.855078106,0.017364178
0.855810533,0.020223102
0.856445287,0.027439289
0.857128936,-0.000952772
0.857763633,0.01271685
0.858447282,-0.006579793
0.859082036,0.013823749
0.859765627,0.012731402
0.860449218,-0.001194816
0.861035194,0.032964084
0.861718785,0.031535953
0.862353481,0.013086099
0.862988294,-5.90556E-05
0.863671885,0.024028612
0.864355417,0.010043582
0.86499023,0.010151264
0.865673821,-0.012209845
0.866308575,0.01240884
0.866943388,0.027006496
0.867675757,0.006945647
0.86831057,0.01362718
0.868994102,-0.003811575
0.869677751,0.001824904
0.870361342,0.028423468
0.870996097,0.018443307
0.871679687,-0.00021585
0.872363278,0.007624362
0.873046869,-0.00619199
0.87373046,0.020026896
0.874414109,0.011142356
0.875097641,0.008032537
0.875781232,0.003826005
0.876464823,0.00594837
0.877099636,0.021844888
0.877783168,0.005308702
0.878466759,0.031375885
0.879150408,0.063682958
0.879785162,0.014294497
0.880419917,0.027579954
0.881054671,0.024298063
0.88173832,-0.001300073
0.882373017,0.020243715
0.883056666,0.013112293
0.883642526,0.010599336
0.884277339,0.006298096
0.884912151,0.016799815
0.885595684,0.018908113
0.886230497,0.003458939
0.886914087,0.011113738
0.887548784,0.020790981
0.888183597,0.015459967
0.888818409,0.003129828
0.889550778,-0.024420053
0.890185533,0.005358299
0.89091796,0.000618326
0.891552772,0.02339052
0.892236363,0.03363419
0.892919896,-0.018421357
0.893603486,-0.005309187
0.894287135,-0.027096475
0.895019504,-0.014974182
0.895703153,0.001859586
0.896386744,-0.003552069
0.897070277,-0.016910771
0.897753867,0.008329392
0.898437516,0.023053527
0.899121107,0.007425732
0.899804698,0.031230733
0.90048823,0.013667076
0.901171879,0.001318141
0.901806634,0.02315636
0.902490283,-0.013949136
0.903124979,0.006546324
0.903759792,0.019741803
0.904443383,0.000929854
0.905126915,0.00992923
0.905761728,0.019027194
0.906445319,0.039885961
0.907080073,0.026849218
0.907714828,-0.001136003
0.908349641,0.000122234
0.909033173,0.007506857
0.909716764,0.014576315
0.910400413,0.027844431
0.911035168,0.00218324
0.911669922,0.014861043
0.912353513,0.004786903
0.913037104,0.025513129
0.913720753,-0.009964275
0.914404285,0.029117463
0.915087876,0.010795298
0.915771467,0.006468594
0.916406279,0.008182419
0.917089812,0.006946374
0.917773403,0.011332862
0.918457052,-0.039510287
0.919140643,0.026689997
0.919824233,0.017911321
0.920507766,0.011346566
0.921142579,0.022161387
0.921777391,0.007764665
0.922460924,0.035094935
0.923095678,0.009909343
0.923779327,0.00878389
0.924462918,0.017095698
0.925097673,0.006444705
0.925732427,0.048322551
0.926367182,-0.016792538
0.927050773,0.030337743
0.927685585,0.008921403
0.928369176,0.025073182
0.929003872,-0.031109106
0.929638685,0.013126601
0.93027344,0.008055093
0.930957031,0.032429066
0.931591785,0.016541401
0.932275434,0.006055447
0.932958967,-0.014954659
0.933593721,0.011643784
0.93427737,-0.004468584
0.934912066,0.032058846
0.935595715,0.017006813
0.936279306,0.004600762
0.936962897,0.009816576
0.937646488,0.029056951
0.938330078,0.049178798
0.938964833,0.002564858
0.939648424,0.012076333
0.940332073,0.00618714
0.9410645,0.014357433
0.941748032,0.009138588
0.942431623,0.01631682
0.943115214,0.034750666
0.943798863,0.033150103
0.944482454,0.014601659
0.94511715,0.011924753
0.945800799,-0.007082675
0.946435553,0.008586715
0.947119144,-0.003052704
0.947802735,0.02554393
0.94843749,0.026800832
0.949072244,-0.021743268
0.949707057,0.023585392
0.950390648,0.009782864
0.951025344,0.065435834
0.951660157,0.065917134
0.952294969,0.01384776
0.952929666,0.00717144
0.953613257,0.006733071
0.954248069,0.019787762
0.954980496,0.014095624
0.955615251,0.013594802
0.956250005,0.025662769
0.95688476,0.023680221
0.957568351,0.020498492
0.958300778,0.013409996
0.958984368,0.013401022
0.959667959,-0.000461653
0.960351608,0.006646852
0.961035141,0.019243166
0.961669895,-0.006983845
0.962353544,0.005352114
0.963037135,0.031837419
0.963720668,0.006052536
0.964404258,-0.004758041
0.965087907,0.00324806
0.965722662,0.007094559
0.966406253,0.022655418
0.967041007,0.017081631
0.967724598,-0.002756455
0.968408247,0.013066091
0.969042943,0.006531287
0.969726534,0.019016765
0.970361347,-0.025206087
0.970996101,0.028621007
0.971630856,0.010128467
0.972314505,-0.000392532
0.972949201,-0.028044881
0.973632792,0.016843954
0.974267605,0.024683682
0.974902359,0.023847928
0.97558595,0.01702488
0.976269541,0.016115641
0.97695319,0.007913941
0.977587886,-0.005513275
0.978271477,-0.006218425
0.978955068,0.016186582
0.979589764,0.025359608
0.980273471,0.009171936
0.980957062,-0.00067144
0.981640653,0.043042712
0.982373022,-0.009188063
0.983056612,-0.032297615
0.983740203,0.043650728
0.984423794,0.013700303
0.985107385,0.017638355
0.985790975,-0.004964433
0.986474683,0.018755926
0.987158157,0.001293646
0.987890642,0.023578966
0.988574233,0.019571427
0.989209046,0.033427071
0.989892636,0.002040997
0.990527333,0.013247502
0.991162146,0.015243025
0.991845736,0.015487615
0.992480433,0.013184445
0.993164023,-0.008131004
0.993798836,0.036862846
0.994433532,0.003819942
0.995068345,0.012484872
0.995751936,0.011241429
0.996435527,0.006929398
0.99707034,0.037316497
0.997705152,0.037722126
0.998339849,0.033175081
0.999023439,0.028641259
0.99970703,0.021630978
1.000341726,0.025565756
1.001025434,0.021709315
1.00166013,0.016245879
1.002343721,-0.006109894
1.002978534,0.014608571
1.003662124,0.01170963
1.004345599,0.061204929
1.005029306,-0.024617592
1.005712897,0.042518608
1.006396487,0.015731234
1.007080078,-0.009665844
1.007714891,0.007248079
1.008398365,0.014850493
1.009082072,0.00618811
1.009814558,0.030820375
1.010498032,0.024116045
1.011181623,0.030397527
1.011816435,0.024837809
1.012451132,0.020697001
1.013085945,0.013959686
1.013769535,-0.000707698
1.014404348,0.020559246
1.015087822,0.004422989
1.015722635,-0.025032923
1.016357448,0.025237132
1.016992261,0.034201097
1.017626957,-0.004369996
1.018310548,0.000688174
1.018994139,0.009492557
1.019628835,0.008933893
1.020263648,0.00604041
1.02089846,0.003286016
1.021582051,0.016712019
1.022265642,0.020841064
1.022949233,0.004126498
1.023632707,0.019177562
1.02426752,0.028244119
1.024951227,0.024731459
1.025634818,-0.008422644
1.026318292,0.052362952
1.027001999,0.018563237
1.027734368,0.005556202
1.028417959,0.018504545
1.029101666,0.024388161
1.02978514,-0.01585844
1.030419953,0.010749945
1.031103544,0.002120425
1.031787135,-0.023798939
1.032470725,0.001789859
1.0331542,0.004861601
1.033886685,0.022896491
1.03447272,-0.034511413
1.035156194,0.009177756
1.035791007,0.01222658
1.036474598,-0.027360346
1.03710941,0.026479362
1.037792885,0.008532146
1.038427697,0.016411889
1.03906251,0.00531234
1.039697323,0.047303811
1.040380797,0.052782767
1.04101561,0.029293418
1.041699201,0.014986309
1.042382792,0.024472319
1.04296871,0.013990003
1.043652301,0.040083136
1.044336008,0.008918251
1.045019482,0.006457923
1.045703189,-0.002508955
1.046386664,0.014432617
1.047070255,0.012879951
1.047753962,0.038180504
1.048388775,0.01678599
1.049072249,0.000915787
1.04975584,0.027317418
1.05043943,0.016405342
1.051123021,0.014971636
1.051806728,0.017785693
1.052490203,0.01580763
1.053173793,-0.002523022
1.053808606,0.033562038
1.054492197,0.007334056
1.055175788,0.0229319
1.055859379,0.021221226
1.056542969,0.021848526
1.05722656,0.02830172
1.057861373,0.018628599
1.058496069,0.001920824
1.059130882,0.013925732
1.059814473,0.01509581
1.060449285,0.031025555
1.061083982,0.016373571
1.061718678,0.020987915
1.062353491,0.053957213
1.063037198,-0.002649258
1.063720672,0.020929828
1.064355485,0.040471062
1.065039076,0.016164269
1.065673772,0.034205951
1.066308585,0.017022576
1.066992176,0.01989205
1.067626989,0.033188302
1.068310463,0.00594352
1.06899417,0.028361866
1.069677761,0.039439104
1.070361352,0.0351124
1.070996048,0.006346845
1.071679755,0.012465955
1.072363229,0.011728304
1.072998042,0.021090746
1.073730411,0.03371289
1.074414002,0.004662971
1.075048815,0.036463525
1.075732522,0.022405855
1.076415996,0.007369344
1.077099587,0.026189055
1.077783178,0.00406441
1.078466768,-0.001286855
1.079150476,0.031483449
1.079785055,0.034172237
1.080468763,0.014406181
1.081103575,0.031539835
1.081738272,0.02120146
1.082421863,0.015986981
1.083105453,-0.006152701
1.083740266,0.030159242
1.084375079,0.010068684
1.085009775,0.022311149
1.085644471,0.022661965
1.086328179,0.016759919
1.087011653,0.00893353
1.087646466,0.038131271
1.088281278,0.036803789
1.088964869,0.013106593
1.089599566,0.00713688
1.090283156,0.002658595
1.090966864,0.010626499
1.091699232,0.010841258
1.092334045,-0.00518768
1.093017636,0.011734125
1.09370111,0.016695891
1.094335923,0.026534416
1.095068292,-0.024393255
1.095751999,0.02863762
1.09643559,0.042273652
1.097167959,0.011082695
1.097802771,0.023603339
1.098486362,0.00191088
1.099169953,0.032206304
1.099804649,0.014875352
1.100488356,0.001457231
1.101171831,0.019551056
1.101855538,-0.004047312
1.102441456,0.035036486
1.103124931,0.018161489
1.103759743,0.008923829
1.104394556,0.006372067
1.105078147,0.011629353
1.105712843,0.005754833
1.106347656,0.049085908
1.106982469,0.029186584
1.107617165,-0.007642794
1.108300756,-0.004452335
1.108935568,0.023028063
1.109619159,0.010185339
1.110253972,-0.007492306
1.110937446,0.003688007
1.111572259,0.008937774
1.11225585,0.070743926
1.112939441,0.004465916
1.113623031,0.020051148
1.114306739,-1.6977E-05
1.114990213,-0.018956255
1.115673804,0.037384767
1.116357394,-0.007333813
1.117040985,0.016815821
1.117724692,0.005641693
1.118408167,0.089800835
1.119091758,0.011624503
1.119775465,0.000618326
1.120507834,-0.003607245
1.121142646,0.038299706
1.121826121,0.000613718
1.122509711,0.020591622
1.123193419,0.019932188
1.123876893,0.017513696
1.124511706,-0.002092898
1.125195296,0.000476204
1.125781331,-0.034723021
1.126464806,0.008657654
1.127099618,0.012128719
1.127783209,-0.020134943
1.128418022,0.002662476
1.129101496,0.019386137
1.129687531,0.035010535
1.130371122,0.023942152
1.131005934,0.029673217
1.131689409,0.00652389
1.132373116,0.019389531
1.13305659,0.009981131
1.133691403,0.011339047
1.134326216,0.01899894
1.135009807,0.00249404
1.135693281,0.010732241
1.136376988,-0.000698845
1.137060579,0.025558844
1.13774417,0.015368776
1.138378866,0.014268304
1.139062573,0.015435713
1.139746048,0.018422572
1.14038086,0.013166741
1.141113229,0.016181003
1.141748042,0.015710983
1.142480527,0.033326905
1.143164001,0.020149736
1.143798814,0.021037996
1.144433627,0.008759394
1.145117218,0.020662684
1.145751914,0.00936814
1.146435505,0.008557611
1.147119212,0.016715536
1.14770513,-0.003175181
1.148339827,0.029547466
1.149023417,0.019561484
1.14965823,0.007645947
1.150341704,-0.000463957
1.150976517,0.014998556
1.15161133,0.020553304
1.152246143,0.003410918
1.152880955,0.014958903
1.15356443,-0.005954434
1.154248021,0.005858635
1.154931611,-0.006376675
1.155566424,0.017216841
1.156250015,0.009914193
1.156884828,0.003921076
1.157568302,0.014260422
1.158252009,0.017237093
1.1589356,0.010980832
1.159619074,0.015968306
1.160302781,0.00956568
1.160986256,0.010683251
1.161669963,0.00682123
1.162353554,0.020079888
1.163037028,0.005464526
1.163769513,0.005647999
1.164453104,0.002879417
1.165136695,-0.003396488
1.165820402,0.024655549
1.166454982,0.010095362
1.167138689,0.00097169
1.16782228,0.013629242
1.168505871,0.013104047
1.169140567,0.008548153
1.169824274,0.025759658
1.170507749,0.007131909
1.171093667,0.016980618
1.171777374,0.020910548
1.172412187,0.015851771
1.173095661,0.010662029
1.173730474,0.004805092
1.174414065,0.003918894
1.175048877,0.014950051
1.175732352,0.029242486
1.176367165,0.006325259
1.177050872,0.005602889
1.177734346,0.015958969
1.178369159,-0.010085903
1.17905275,0.015903793
1.17973634,0.005010149
1.180371037,-0.002320147
1.181054744,0.007637701
1.181738218,0.009514143
1.182421925,0.005966317
1.183105516,0.014866863
1.183788991,0.004524366
1.184423803,0.001639127
1.185107511,0.006913512
1.18574209,0.007136517
1.186425798,0.011322434
1.187109388,0.022862779
1.187841757,0.020054301
1.18847657,0.034490436
1.189160161,-0.004208108
1.189794857,0.012944099
1.190478564,0.008099718
1.191162155,-0.002607907
1.191796851,0.017341258
1.192431664,0.014429949
1.19306636,-0.003293292
1.193701173,0.016541401
1.194384764,0.028300991
1.19501946,0.01424878
1.195654273,-0.001155405
1.19633798,0.014321418
1.19697256,0.025102044
1.197607373,0.015366593
1.198242186,0.0113844
1.198925776,0.027525023
1.199560473,0.013500216
1.20024418,0.014053424
1.200976665,0.023296177
1.201611245,0.01533361
1.202294952,0.017918961
1.202929765,0.026736198
1.203613239,0.015767856
1.20429683,0.017869364
1.204980537,0.022317454
1.205712906,0.0169269
1.206347719,0.017977774
1.207031193,-0.002512229
1.207714784,0.013590558
1.208398491,0.002861106
1.209081965,0.01698171
1.209765673,0.026422732
1.210449263,0.026064638
1.211181632,0.023943607
1.211767551,0.021627098
1.212451258,-0.013124904
1.213085838,0.003440749
1.213769545,0.014184752
1.214404358,0.013602321
1.215087948,0.00779486
1.215722645,0.020401116
1.216357457,0.027615849
1.216992154,0.023110885
1.217675861,0.010881396
1.218310557,0.013818899
1.218945254,0.025830962
1.219628961,0.01278015
1.220263774,0.016380241
1.220898353,0.026557213
1.221582061,0.027273763
1.222265651,0.007298768
1.222949242,0.013504339
1.223583939,0.010975861
1.224218751,0.014067126
1.224902342,0.012290849
1.225585933,2.71632E-05
1.226269524,-0.002052638
1.226953114,0.014287463
1.227636705,0.006257594
1.228320412,0.006149548
1.228954992,0.014272184
1.229638699,0.013513192
1.23032229,0.007044598
1.231005881,0.01477252
1.231689472,0.016581902
1.232372946,0.017706748
1.233105431,0.020342061
1.233740244,0.012878495
1.234375057,0.019119354
1.235058531,0.009638681
1.235693344,0.00025611
1.236377051,0.007126694
1.237060525,-0.031979296
1.237695338,0.016045673
1.238330151,0.038596682
1.238964847,0.017808126
1.239599544,-0.003782229
1.240283251,0.017997054
1.240966842,0.010802817
1.241601538,0.025607957
1.242236351,0.007626545
1.242919941,0.009439444
1.243554754,0.030676192
1.244238229,0.017844506
