Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
13.412724,50.237500,50.171969,1.000001,59.000000,2390.000000,999743.250000,42660.000000,59613135.000000,56646.500000,59732.875000,0.000052,1000653.007551,0.042671,0.029742,0.029733,3483.560549,3483.917556,416.798519,1.697535,418.496054,0.120064,103.676073,101.683713,1.996563,0.290211,0.016146,0.745577,0.003875,401287.048999,22326.049611,0.010531,0.000055,0.020617,0.049268,28507.794096,0.000696,40970693.490353,9954818.410274,0.242974,1584357.302506,6520683.225442,6710402.207659,15174330.922353,3686969.781583,42162733.956208,15615827.391188, 
13.541415,50.475000,50.429351,1.000001,59.000000,2390.000000,1000364.250000,42884.000000,59613312.000000,56653.125000,59733.250000,0.000052,1001283.012007,0.042868,0.029939,0.029931,3481.368702,3481.703783,414.576506,1.697535,416.274041,0.119502,104.297281,102.304915,1.996563,0.290234,0.016169,0.745583,0.003880,401319.062708,22358.063320,0.010531,0.000055,0.020520,0.049299,28374.452478,0.000696,40753158.761365,10015633.988504,0.245763,1594036.394731,6486061.525455,6679067.759779,15093762.504209,3709494.069816,41965853.657714,15542908.762116, 
13.679986,50.725000,50.706494,1.000001,59.000000,2390.000000,1001435.875000,43099.875000,59613609.375000,56649.375000,59737.125000,0.000052,1002362.913800,0.043038,0.030109,0.030100,3477.618029,3477.932992,410.791870,1.697535,412.489405,0.118544,104.774207,102.781832,1.996563,0.290273,0.016208,0.745592,0.003890,401372.848854,22411.849465,0.010531,0.000055,0.020356,0.049352,28146.949847,0.000697,40382643.605946,10062324.135248,0.249174,1601467.356493,6427092.253693,6623610.233958,14956534.668869,3726786.716758,41617403.470275,15413853.137139, 
13.808157,51.025000,50.962835,1.000001,59.000000,2390.000000,1002002.125000,42744.125000,59613604.375000,56643.250000,59734.875000,0.000052,1002913.415369,0.042659,0.029730,0.029721,3475.709156,3476.062355,408.921466,1.697535,410.619001,0.118070,103.399661,101.407286,1.996563,0.290273,0.016208,0.745592,0.003890,401371.944501,22410.945112,0.010531,0.000055,0.020275,0.049380,28034.390660,0.000697,40199531.331507,9927756.289207,0.246962,1580050.235580,6397949.053161,6590167.739428,14888715.307965,3676946.773780,41407277.913559,15336028.856874, 
13.970127,51.200000,51.286774,1.000001,59.000000,2390.000000,1002662.500000,42936.750000,59614178.500000,56646.500000,59735.375000,0.000052,1003581.413442,0.042823,0.029894,0.029885,3473.395674,3473.730400,406.562781,1.697535,408.260316,0.117471,103.899786,101.907394,1.996563,0.290348,0.016283,0.745610,0.003908,401475.787759,22514.788370,0.010531,0.000055,0.020172,0.049412,27892.057582,0.000698,39968616.470335,9976716.744636,0.249614,1587842.527905,6361197.840685,6556377.190321,14803191.285309,3695080.275791,41194965.463700,15257394.616185, 
14.100377,51.437500,51.547276,1.000001,59.000000,2390.000000,1003140.750000,43168.250000,59614465.250000,56644.250000,59736.625000,0.000052,1004069.152060,0.043033,0.030104,0.030095,3471.708431,3472.020172,404.839203,1.697535,406.536738,0.117032,104.578687,102.586286,1.996563,0.290385,0.016320,0.745619,0.003917,401527.653568,22566.654179,0.010531,0.000055,0.020096,0.049436,27787.978140,0.000698,39799878.430336,10043180.196524,0.252342,1598420.506428,6334342.368806,6532904.511825,14740695.714939,3719696.369083,41047482.158220,15202771.169711, 
14.230108,51.687500,51.806737,1.000001,59.000000,2390.000000,1003475.500000,43035.500000,59615037.500000,56648.250000,59738.000000,0.000052,1004397.895936,0.042886,0.029958,0.029949,3470.572125,3470.898430,403.690817,1.697535,405.388353,0.116739,104.036091,102.043673,1.996563,0.290460,0.016395,0.745637,0.003934,401631.160490,22670.161101,0.010531,0.000056,0.020046,0.049452,27718.433557,0.000698,39687451.715626,9990058.503017,0.251718,1589965.933018,6316449.115599,6513487.629382,14699056.190973,3700021.667784,40925482.191098,15157585.996703, 
14.363480,52.075000,52.073480,1.000001,59.000000,2390.000000,1003832.375000,43267.375000,59615499.125000,56644.875000,59740.500000,0.000052,1004764.401657,0.043102,0.030173,0.030164,3469.306172,3469.609170,402.380065,1.697535,404.077600,0.116405,104.745672,102.753240,1.996563,0.290521,0.016455,0.745651,0.003949,401714.659240,22753.659852,0.010532,0.000056,0.019989,0.049470,27639.072330,0.000699,39559129.300834,10059524.956438,0.254291,1601021.853701,6296025.985154,6496400.094033,14651529.370679,3725749.983866,40818117.955013,15117821.464819, 
14.529866,52.475000,52.406253,1.000001,59.000000,2390.000000,1004573.250000,43226.250000,59615698.000000,56646.625000,59742.250000,0.000052,1005502.821132,0.043029,0.030100,0.030091,3466.758389,3467.067380,399.829016,1.697535,401.526551,0.115755,104.416851,102.424413,1.996563,0.290547,0.016481,0.745657,0.003955,401750.632133,22789.632744,0.010532,0.000056,0.019877,0.049507,27484.704596,0.000699,39309381.988614,10027332.861465,0.255088,1595898.326717,6256277.497377,6456616.729635,14559030.366153,3713826.985728,40568151.506340,15025241.298645, 
14.657518,52.750000,52.661557,1.000001,59.000000,2390.000000,1005011.375000,43246.375000,59615886.125000,56647.500000,59741.750000,0.000052,1005941.406261,0.043031,0.030102,0.030093,3465.246901,3465.554806,398.307682,1.697535,400.005218,0.115367,104.375659,102.383216,1.996563,0.290571,0.016506,0.745663,0.003961,401784.660752,22823.661363,0.010532,0.000056,0.019810,0.049528,27392.513186,0.000700,39160443.716229,10023299.649766,0.255955,1595256.421647,6232573.253889,6433491.463886,14503868.043048,3712333.203617,40422851.061261,14971426.318986, 
14.792709,52.987500,52.931939,1.000001,59.000000,2390.000000,1005921.250000,43343.500000,59616705.250000,56644.000000,59742.375000,0.000052,1006854.617208,0.043088,0.030159,0.030150,3462.103943,3462.403857,395.118594,1.697535,396.816129,0.114551,104.480170,102.487701,1.996563,0.290678,0.016613,0.745689,0.003987,401932.828905,22971.829516,0.010532,0.000056,0.019670,0.049573,27198.840761,0.000700,38848232.477760,10033528.774708,0.258275,1596884.436155,6182883.331361,6385772.168787,14388234.251022,3716121.768410,40123021.649908,14860378.388855, 
14.954938,53.300000,53.256396,1.000001,59.000000,2390.000000,1006573.375000,43263.375000,59617195.125000,56646.375000,59744.500000,0.000052,1007502.694227,0.042981,0.030052,0.030043,3459.876942,3460.186655,392.878583,1.697535,394.576118,0.113977,104.041348,102.048864,1.996563,0.290742,0.016677,0.745704,0.004002,402021.442204,23060.442815,0.010532,0.000057,0.019572,0.049605,27062.625852,0.000701,38628935.754886,9990566.716639,0.258629,1590046.817664,6147981.201559,6350269.422402,14307013.242550,3700209.895052,39899951.138751,14777759.681019, 
15.088308,53.500000,53.523136,1.000001,59.000000,2390.000000,1007687.000000,43467.000000,59618832.500000,56642.750000,59745.750000,0.000052,1008624.047928,0.043135,0.030206,0.030197,3456.030369,3456.321566,388.937252,1.697535,390.634787,0.112965,104.459105,102.466572,1.996563,0.290957,0.016892,0.745756,0.004053,402317.636240,23356.636852,0.010533,0.000057,0.019398,0.049660,26822.249681,0.000701,38243080.121624,10031460.251344,0.262308,1596555.220698,6086570.418853,6292481.866195,14164103.748750,3715355.648646,39536860.927030,14643281.824826, 
15.215960,53.800000,53.778440,1.000001,59.000000,2390.000000,1008232.625000,43383.625000,59619013.375000,56643.250000,59746.875000,0.000052,1009165.578601,0.043029,0.030100,0.030091,3454.175820,3454.476903,387.084166,1.697535,388.781701,0.112489,104.037167,102.044629,1.996563,0.290980,0.016915,0.745761,0.004059,402350.356679,23389.357290,0.010533,0.000057,0.019316,0.049687,26709.258708,0.000702,38061663.295330,9990152.054980,0.262473,1589980.822264,6057697.057061,6262885.329486,14096912.331604,3700056.316659,39350900.255124,14574407.501898, 
15.346991,54.100000,54.040502,1.000001,59.000000,2390.000000,1008807.500000,43515.500000,59619288.000000,56643.250000,59751.125000,0.000052,1009745.597067,0.043136,0.030206,0.030197,3452.191671,3452.480456,385.074931,1.697535,386.772466,0.111972,104.343525,102.350978,1.996563,0.291016,0.016951,0.745770,0.004068,402400.036926,23439.037538,0.010533,0.000057,0.019227,0.049715,26586.582152,0.000702,37864959.548959,10020143.572428,0.264628,1594754.116736,6026390.708301,6233829.133201,14024059.092207,3711164.286085,39168334.644919,14506790.609229, 
15.474122,54.325000,54.294765,1.000001,59.000000,2390.000000,1009669.750000,43699.750000,59619567.500000,56637.500000,59751.625000,0.000052,1010614.997027,0.043281,0.030352,0.030343,3449.221860,3449.493586,382.075046,1.697535,383.772581,0.111200,104.755411,102.762856,1.996563,0.291053,0.016988,0.745779,0.004076,402450.599513,23489.600124,0.010533,0.000058,0.019095,0.049758,26403.202439,0.000703,37571271.298316,10060466.385148,0.267770,1601171.686615,5979648.808511,6190311.029596,13915285.666043,3726098.661166,38894902.119151,14405519.303389, 
15.621010,54.637500,54.588542,1.000001,59.000000,2390.000000,1010745.625000,43685.625000,59621143.375000,56635.750000,59754.375000,0.000052,1011689.256782,0.043221,0.030292,0.030283,3445.559313,3445.835048,378.343124,1.697535,380.040659,0.110236,104.437427,102.444824,1.996563,0.291259,0.017194,0.745828,0.004126,402735.689460,23774.690071,0.010534,0.000058,0.018929,0.049811,26174.196367,0.000704,37205916.780337,10029331.131517,0.269563,1596216.361021,5921500.877056,6132868.766586,13779969.177903,3714567.085747,38533981.450286,14271844.981587, 
15.750741,54.925000,54.848002,1.000001,59.000000,2390.000000,1011614.625000,43735.625000,59621641.875000,56637.375000,59754.375000,0.000052,1012559.605361,0.043233,0.030304,0.030295,3442.597672,3442.870294,375.355155,1.697535,377.052690,0.109463,104.389845,102.397227,1.996563,0.291324,0.017259,0.745844,0.004141,402825.875531,23864.876142,0.010534,0.000058,0.018797,0.049854,25990.759795,0.000704,36913395.102388,10024671.367124,0.271573,1595474.737072,5874944.642929,6087734.734211,13671627.815699,3712841.247083,38250395.736565,14166813.235765, 
15.879433,55.112500,55.105387,1.000001,59.000000,2390.000000,1013202.500000,43549.750000,59625002.750000,56639.375000,59759.500000,0.000052,1014138.001818,0.042982,0.030053,0.030044,3437.239640,3437.535012,369.863349,1.697535,371.560885,0.108036,103.364805,101.372085,1.996563,0.291764,0.017699,0.745949,0.004247,403433.944750,24472.945362,0.010536,0.000060,0.018552,0.049932,25651.934325,0.000705,36375748.280407,9924310.148562,0.272828,1579501.765696,5789375.561358,6000974.522383,13472499.363114,3675670.425393,37705264.816526,13964912.895010, 
16.008385,55.387500,55.363290,1.000001,59.000000,2390.000000,1013828.125000,43476.875000,59625438.125000,56639.750000,59766.375000,0.000052,1014759.925155,0.042884,0.029955,0.029946,3435.133034,3435.437234,367.745294,1.697535,369.442829,0.107486,102.963764,100.971031,1.996563,0.291821,0.017756,0.745963,0.004260,403512.720051,24551.720663,0.010536,0.000060,0.018457,0.049963,25521.274192,0.000706,36168390.999162,9885046.999672,0.273306,1573252.846419,5756373.651205,5967492.114033,13395700.370060,3661128.518397,37494888.473684,13886995.730994, 
16.138635,55.700000,55.623791,1.000001,59.000000,2390.000000,1014333.125000,43667.125000,59625729.625000,56640.250000,59765.875000,0.000052,1015272.626578,0.043050,0.030121,0.030112,3433.398330,3433.684305,365.978789,1.697535,367.676324,0.107026,103.481685,101.488944,1.996563,0.291859,0.017794,0.745972,0.004269,403565.463692,24604.464304,0.010536,0.000060,0.018378,0.049988,25412.203379,0.000706,35995450.436755,9935750.546222,0.276028,1581322.560092,5728849.327640,5943088.057387,13331648.309909,3679907.609712,37341553.142065,13830204.867431, 
16.271746,55.925000,55.890012,1.000001,59.000000,2390.000000,1015733.875000,43807.875000,59626641.125000,56634.625000,59770.875000,0.000052,1016678.137236,0.043129,0.030200,0.030191,3428.651815,3428.926661,361.178690,1.697535,362.876225,0.105776,103.609691,101.616922,1.996563,0.291978,0.017913,0.746000,0.004298,403730.392468,24769.393079,0.010537,0.000061,0.018163,0.050057,25115.223189,0.000707,35525521.575775,9948279.623920,0.280032,1583316.623161,5654057.885761,5871563.855117,13157600.583620,3684548.008859,36892152.969250,13663760.358982, 
16.400176,56.137500,56.146873,1.000001,59.000000,2390.000000,1015756.250000,43734.250000,59625735.250000,56631.375000,59764.500000,0.000052,1016697.321742,0.043056,0.030127,0.030118,3428.587118,3428.869518,361.163739,1.697535,362.861274,0.105773,103.356274,101.363532,1.996563,0.291860,0.017795,0.745972,0.004270,403566.481477,24605.482089,0.010536,0.000060,0.018163,0.050058,25114.606746,0.000707,35524057.886260,9923472.820558,0.279345,1579368.500911,5653824.932524,5870276.077775,13157058.476393,3675360.303911,36884061.619170,13660763.562656, 
16.530167,56.337500,56.406855,1.000001,59.000000,2390.000000,1016176.000000,43867.750000,59624848.250000,56632.750000,59763.000000,0.000052,1017122.432388,0.043169,0.030240,0.030231,3427.154125,3427.423891,359.759425,1.697535,361.456960,0.105408,103.701837,101.709122,1.996563,0.291744,0.017679,0.745944,0.004242,403405.990295,24444.990906,0.010536,0.000060,0.018100,0.050079,25027.957033,0.000707,35386575.732129,9957305.982480,0.281387,1584753.211606,5631943.985440,5850661.141857,13106139.160048,3687891.104622,36760817.244377,13615117.497917, 
16.674977,56.600000,56.696475,1.000001,59.000000,2390.000000,1016270.750000,43975.000000,59623454.000000,56633.250000,59763.250000,0.000052,1017221.725058,0.043271,0.030342,0.030332,3426.819595,3427.078620,359.479089,1.697535,361.176624,0.105337,104.039118,102.046445,1.996563,0.291561,0.017496,0.745900,0.004198,403153.727831,24192.728443,0.010535,0.000059,0.018088,0.050084,25011.064385,0.000707,35359130.933140,9990329.844682,0.282539,1590009.118352,5627576.013479,5847883.444797,13095974.419682,3700122.164697,36743364.445196,13608653.498221, 
16.803405,56.850000,56.953330,1.000001,59.000000,2390.000000,1016557.750000,44003.500000,59622783.250000,56633.500000,59799.125000,0.000052,1017509.688945,0.043287,0.030357,0.030348,3425.849776,3426.106564,358.538271,1.697535,360.235806,0.105092,104.063768,102.071116,1.996563,0.291474,0.017408,0.745879,0.004177,403032.372584,24071.373195,0.010535,0.000059,0.018046,0.050098,24952.987958,0.000708,35267024.972580,9992745.136743,0.283345,1590393.523718,5612916.906180,5833882.734163,13061861.100955,3701016.717312,36655395.316167,13576072.339321, 
16.934438,57.162500,57.215397,1.000001,59.000000,2390.000000,1017114.125000,44031.125000,59622271.625000,56627.625000,59766.750000,0.000052,1018066.738109,0.043290,0.030361,0.030352,3423.975276,3424.230557,356.686091,1.697535,358.383626,0.104609,104.018674,102.026037,1.996563,0.291407,0.017342,0.745863,0.004161,402939.808702,23978.809313,0.010535,0.000059,0.017963,0.050125,24838.284041,0.000708,35085696.876279,9988331.898398,0.284684,1589691.135576,5584057.666194,5805929.548824,12994702.546770,3699382.184592,36479760.133623,13511022.271712, 
17.062090,57.462500,57.470701,1.000001,59.000000,2390.000000,1017344.625000,43997.375000,59621735.375000,56630.625000,59767.250000,0.000052,1018295.563686,0.043247,0.030318,0.030309,3423.205859,3423.465135,355.945642,1.697535,357.643177,0.104416,103.848320,101.855700,1.996563,0.291336,0.017271,0.745847,0.004144,402842.791230,23881.791842,0.010534,0.000059,0.017930,0.050137,24792.505326,0.000708,35013207.042549,9971655.910815,0.284797,1587037.071824,5572520.559971,5794106.666143,12967854.460203,3693205.892895,36405474.712028,13483509.152603, 
17.191822,57.775000,57.730165,1.000001,59.000000,2390.000000,1017859.000000,44231.500000,59622047.000000,56626.750000,59762.750000,0.000052,1018819.596137,0.043455,0.030526,0.030517,3421.445125,3421.681662,354.147657,1.697535,355.845192,0.103946,104.506159,102.513529,1.996563,0.291377,0.017312,0.745856,0.004154,402899.169716,23938.170327,0.010535,0.000059,0.017849,0.050162,24680.716764,0.000708,34837184.607743,10036057.331656,0.288085,1597286.868173,5544505.741569,5769997.336007,12902660.965831,3717058.270984,36253991.203153,13427404.149316, 
17.324672,58.075000,57.995866,1.000001,59.000000,2390.000000,1019153.250000,44223.500000,59623286.250000,56627.000000,59768.000000,0.000052,1020112.280554,0.043392,0.030463,0.030454,3417.109476,3417.349964,349.758245,1.697535,351.455780,0.102793,104.158466,102.165799,1.996563,0.291539,0.017474,0.745895,0.004193,403123.377472,24162.378083,0.010535,0.000059,0.017651,0.050226,24407.158951,0.000709,34407461.952527,10002014.564542,0.290693,1591868.797803,5476113.311011,5702794.338256,12743504.426862,3704449.838719,35831741.980594,13271015.548368, 
17.486641,58.325000,58.319804,1.000001,59.000000,2390.000000,1019532.375000,44359.125000,59622943.375000,56626.875000,59765.875000,0.000052,1020496.935637,0.043509,0.030580,0.030570,3415.821467,3416.048993,348.473243,1.697535,350.170778,0.102457,104.517929,102.525272,1.996563,0.291494,0.017429,0.745884,0.004182,403061.342920,24100.343532,0.010535,0.000059,0.017593,0.050245,24327.177465,0.000710,34281660.420259,10037206.962399,0.292786,1597469.837444,5456091.391162,5685142.315744,12696911.266763,3717484.060148,35720830.964242,13229937.394164, 
17.617152,58.587500,58.580825,1.000001,59.000000,2390.000000,1019594.375000,44627.125000,59622315.875000,56625.750000,59765.375000,0.000052,1020570.560920,0.043769,0.030840,0.030830,3415.575046,3415.775137,348.228609,1.697535,349.926145,0.102393,105.397967,103.405329,1.996563,0.291412,0.017347,0.745865,0.004162,402947.814412,23986.815024,0.010535,0.000059,0.017583,0.050248,24312.130303,0.000710,34257710.867284,10123364.370016,0.295506,1611182.203888,5452279.704441,5685355.052201,12688041.061957,3749394.211117,35722167.627883,13230432.454771, 
17.762223,58.950000,58.870966,1.000001,59.000000,2390.000000,1019047.500000,44510.750000,59621903.500000,56626.000000,59765.875000,0.000052,1020019.124390,0.043679,0.030749,0.030739,3417.421553,3417.632283,350.104960,1.697535,351.802495,0.102886,105.145418,103.152793,1.996563,0.291358,0.017293,0.745852,0.004150,402873.207954,23912.208565,0.010534,0.000059,0.017667,0.050221,24429.219683,0.000709,34441405.262977,10098641.109308,0.293212,1607247.377854,5481515.552374,5712289.986033,12756076.023325,3740237.447892,35891404.942454,13293112.941650, 
17.907292,59.150000,59.161104,1.000001,59.000000,2390.000000,1017924.500000,44882.500000,59621768.750000,56621.125000,59765.000000,0.000052,1018913.502956,0.044092,0.031162,0.031152,3421.129792,3421.298966,353.777918,1.697535,355.475454,0.103849,106.672015,104.679393,1.996563,0.291341,0.017276,0.745848,0.004145,402848.829333,23887.829944,0.010534,0.000059,0.017833,0.050166,24657.828914,0.000709,34800987.274325,10248095.041772,0.294477,1631033.691127,5538744.761592,5773903.743193,12889254.546046,3795590.756212,36278535.902831,13436494.778826, 
18.037282,59.400000,59.421085,1.000001,59.000000,2390.000000,1016285.000000,45033.750000,59621234.000000,56627.875000,59759.875000,0.000052,1017282.281308,0.044312,0.031382,0.031372,3426.615605,3426.764427,359.268282,1.697535,360.965817,0.105285,107.595925,105.603319,1.996563,0.291271,0.017206,0.745831,0.004129,402752.084766,23791.085378,0.010534,0.000058,0.018079,0.050085,24998.757001,0.000707,35338492.984809,10338547.263369,0.292558,1645429.597904,5624291.384589,5860041.991353,13088330.735114,3829091.579025,36819758.906792,13636947.743256, 
18.166234,59.637500,59.678990,1.000001,59.000000,2390.000000,1013177.500000,45756.250000,59620014.750000,56626.000000,59774.000000,0.000052,1014210.175910,0.045161,0.032230,0.032219,3436.995036,3437.057108,369.617741,1.697535,371.315276,0.107980,110.836069,108.843500,1.996563,0.291111,0.017046,0.745793,0.004090,402531.509620,23570.510232,0.010534,0.000058,0.018542,0.049932,25638.540573,0.000705,36351703.252409,10655760.430346,0.293130,1695915.601449,5785548.679327,6028988.575880,13463593.797188,3946577.937165,37881282.445293,14030104.609368, 
18.295966,59.900000,59.938452,1.000001,59.000000,2390.000000,1012717.125000,45859.625000,59621516.875000,56632.000000,59753.875000,0.000052,1013754.941035,0.045284,0.032353,0.032341,3438.538447,3438.587768,371.078450,1.697535,372.775985,0.108356,111.306855,109.314241,1.996563,0.291308,0.017243,0.745840,0.004137,402803.261037,23842.261649,0.010534,0.000058,0.018606,0.049910,25727.947435,0.000705,36494706.427959,10701845.891297,0.293244,1703250.324554,5808308.323564,6052892.469694,13516557.936281,3963646.626406,38031475.158663,14085731.540245, 
